Height,Weight
62.97479,137.4746
64.72079,143.8408
61.9911,124.2631
63.03449,125.467
61.72208,107.2247
66.23547,149.4135
64.94854,155.1332
68.00471,142.2893
63.56499,134.1114
65.90474,126.277
61.58267,127.6865
60.85088,108.9458
61.47094,114.6743
63.23652,132.1755
67.94539,162.164
64.36352,155.5735
55.33649,88.36658
61.5872,117.4781
67.09858,160.6933
66.47085,161.3749
65.04972,128.0391
61.17798,121.3271
65.94266,157.023
62.19602,124.1573
66.93513,154.9473
61.4324,127.8445
62.99607,141.0721
62.73209,126.3738
62.1649,119.3042
62.92548,120.1924
62.45572,138.3608
55.6682,68.98253
60.96015,124.8768
65.47109,144.3791
60.89293,134.7136
59.80509,102.1472
64.4435,151.5239
69.00783,159.0869
66.65464,156.7643
64.32832,134.7447
63.78504,152.5592
66.5561,154.3934
65.56745,166.9598
67.80379,162.5095
68.31712,150.5332
67.4606,165.8669
61.45528,101.8011
59.97372,111.2243
62.78673,107.6959
62.0712,122.6338
57.88298,110.726
59.2392,111.1812
60.84834,114.95
59.7634,112.7414
63.6847,134.2639
62.63593,119.7892
65.12522,141.5972
57.8697,93.53375
69.90946,162.4654
62.86163,135.5205
59.63191,109.2816
64.32541,156.8005
62.77453,144.9062
63.64205,118.1867
69.82583,171.4864
60.16251,94.23233
62.28511,132.0915
64.32849,135.8191
62.51823,129.2796
62.89283,131.1304
62.39615,127.0327
60.12117,113.407
62.09109,123.6979
64.25565,142.5035
66.35137,131.278
64.74466,125.7758
64.40449,142.1614
69.32175,157.1619
61.86354,127.019
64.56049,134.1982
66.82441,165.9662
64.78581,147.1909
63.73111,135.5986
66.32392,153.22
66.25725,142.7153
61.70558,126.7873
64.68759,124.7285
69.79499,182.4512
61.16192,119.0402
63.37101,139.2999
66.41887,134.2449
64.64261,128.6063
63.2913,126.41
61.82451,133.6927
67.03247,179.7273
59.33511,120.8199
61.23699,114.1607
57.92316,100.54
63.40608,129.3722
64.42842,142.2059
65.23632,143.9393
66.53501,147.5019
65.74773,145.5762
63.73173,114.2697
61.57978,117.9036
59.25273,139.1408
61.45626,117.0287
62.61187,134.7659
68.75964,153.6897
64.59743,144.3303
60.60301,100.0016
64.65794,134.4448
62.45382,132.6973
62.40534,116.6023
64.78555,148.4312
65.08774,148.2643
62.07752,128.493
66.46518,160.0839
62.54788,125.598
65.97858,141.1139
60.88968,116.5675
62.751,120.5452
63.73556,142.4912
63.1992,125.4673
62.14867,131.1141
63.97147,150.3774
61.47211,118.9181
64.94855,141.6897
62.11217,118.9793
63.91052,140.731
65.24107,150.2299
64.31786,114.065
65.03761,140.1902
57.31302,93.87644
63.21573,127.0052
66.89274,161.099
63.97392,133.4595
60.54178,118.3764
65.26311,138.0749
63.45805,133.5753
65.05338,150.1065
63.22191,140.2728
65.65295,151.1821
60.55213,113.2323
60.58582,112.5995
66.67436,132.0043
63.20656,129.9541
68.30676,166.7812
63.58028,135.7802
60.91803,119.7726
61.29236,118.3305
64.8291,154.8566
63.26398,139.0711
64.30821,140.8795
62.58712,153.5743
67.31092,160.3958
64.06258,137.2545
64.24111,142.579
60.51155,123.6937
64.55084,133.3111
66.03699,150.9946
61.69894,117.0037
63.67197,149.1559
62.96752,124.8107
68.26927,155.5871
63.39179,144.0494
62.48804,138.3938
65.31368,136.881
65.41105,146.9771
65.82002,155.942
66.33234,147.7257
65.58196,143.5412
64.34092,137.8411
64.62376,148.9229
65.17625,139.9963
61.83482,141.0398
64.40019,140.0335
64.80221,149.6319
66.70065,173.5325
63.92143,142.8431
64.65394,135.0739
66.22926,169.1017
60.93644,118.6185
62.41723,130.7957
62.98525,122.322
60.55835,121.4652
62.79296,144.8754
67.30341,165.0186
59.39028,123.8304
63.67448,134.6602
65.81901,170.6271
62.62234,106.594
64.15158,130.4346
70.15512,164.0034
68.25931,171.856
59.96842,115.4768
58.41716,96.42217
61.30745,137.0651
63.55107,133.3787
65.42851,128.0397
61.49446,129.4209
62.13175,132.8084
63.43559,120.1847
66.97101,166.3984
64.48289,143.3399
64.17616,129.6022
67.01341,166.4366
62.68135,144.1995
65.28205,160.4857
66.13906,151.5008
64.29801,121.3394
62.63326,137.9769
63.08417,148.9552
63.23242,131.9061
64.81808,151.4936
61.00854,118.0381
64.74327,141.435
63.14417,120.555
63.14121,138.6515
64.36619,149.6602
63.21749,135.601
60.80777,112.4363
60.43596,118.0989
66.37704,151.3092
67.62913,163.1123
63.0917,121.0089
67.53541,175.0196
65.40104,158.2248
58.99694,113.7344
66.56894,149.0825
67.12988,146.6043
61.99156,129.3215
65.11106,129.0704
65.2208,151.5698
61.6006,136.6093
66.2954,154.6967
62.61646,114.9884
69.32992,167.5829
63.23807,115.9854
65.01344,140.6008
60.67486,128.6158
65.38669,154.2394
63.10285,153.5204
63.02422,131.6393
64.49549,142.4958
63.66911,141.9149
62.10976,124.4839
67.06881,152.4569
64.5564,146.4115
66.005,146.6688
63.82605,125.556
67.61667,171.1122
66.53849,164.1619
62.53766,124.9203
69.05833,174.7277
64.19816,130.2962
65.06591,154.4931
63.17674,133.306
62.89248,142.8956
61.50049,126.0883
62.50921,132.1221
65.8176,138.7105
62.69928,126.6399
62.00451,136.9754
64.1571,130.6242
61.02522,121.0553
62.74305,135.3529
62.76372,134.6191
65.54881,150.0697
63.11527,127.5081
63.73878,136.204
67.4817,170.6171
59.76216,95.50033
64.02696,138.8764
63.93239,130.9369
68.26186,173.3957
60.27626,92.03794
63.23852,109.1978
65.33972,161.4317
62.06933,132.6547
65.98761,166.8441
63.60015,142.6828
58.6212,105.6826
62.35162,147.7766
62.06446,135.5539
65.133,163.3908
63.78045,125.965
61.5957,125.6904
63.14072,134.7497
61.38769,139.3253
62.40406,132.8597
63.09965,127.8971
65.2871,145.4692
67.83345,180.2898
60.9011,117.0692
62.01186,122.7094
68.00609,160.4989
64.41866,159.9511
64.742,146.047
61.17742,119.0262
69.12881,173.7434
59.7617,106.1815
63.88291,133.2743
63.59889,124.8296
66.50028,164.2124
64.39724,148.3691
67.5559,154.437
63.48764,152.9393
62.19893,134.4168
65.32797,139.0454
66.76616,152.9444
64.12315,144.4578
66.54854,155.9403
63.79158,137.4132
66.18376,146.0776
65.03454,145.7061
58.39927,114.9145
62.75526,143.6791
61.01691,122.5511
60.41061,106.6423
65.23814,135.6482
66.21368,142.9165
63.37462,130.4033
65.88857,136.8026
62.08863,112.7481
63.92566,146.8051
58.78176,90.77471
65.60317,152.7936
66.29052,139.9394
65.42024,142.7268
68.12702,155.431
67.39905,161.3874
68.30162,168.7869
68.82143,188.6919
64.16434,139.6447
66.58674,143.9984
68.1978,172.3813
67.91059,164.3953
69.37973,177.7
64.55621,146.3359
64.99761,123.8684
60.73256,129.9316
66.6671,161.0345
65.42593,142.4511
65.05633,148.8057
66.24517,165.6166
65.32868,133.6937
63.76142,117.552
66.61571,148.708
64.70544,146.8487
60.68085,113.6421
63.78491,140.4107
60.85835,117.6965
64.85997,140.7848
65.80003,151.5569
62.63301,127.5367
63.38666,114.5046
62.57349,120.5834
70.6643,162.2816
62.72135,119.4865
67.39193,167.4882
59.55965,110.9182
63.68804,130.3365
63.74143,140.454
66.21731,143.0426
61.51138,135.0516
62.78105,135.6288
61.94552,110.6571
66.20483,137.1649
63.78487,134.2284
63.12804,136.5928
63.88944,144.376
66.83723,152.9198
66.05547,150.9957
64.26466,162.8041
61.48963,119.3303
66.83024,165.3527
60.10786,122.3638
65.1771,134.6712
62.45879,136.0989
61.36405,115.1758
63.62357,137.9046
60.77205,103.2745
64.54225,162.4135
65.59818,145.0804
67.51704,169.3089
61.83144,144.9128
57.65489,98.87672
66.16293,158.1724
65.69232,174.7945
58.64289,91.1363
66.21507,175.081
59.00174,102.4787
67.96527,147.304
68.25824,165.8458
64.1326,150.5183
65.05627,141.1601
60.2134,109.6628
61.12012,123.5812
69.11929,168.8644
66.73988,152.9366
61.71227,129.7771
66.16852,172.007
56.0787,94.48837
67.95981,175.3535
63.34999,139.2232
61.45028,100.818
68.50544,176.9049
61.4681,122.8685
68.46972,172.5774
65.40303,146.9504
56.1089,80.53126
67.46437,175.8373
63.9166,145.6243
64.80669,138.4852
61.22446,130.5391
63.57207,139.1898
58.50382,102.1245
68.16016,158.0962
63.75602,148.8783
66.39969,148.6332
59.56762,130.1192
64.06072,137.7987
61.82296,151.6217
67.7635,154.0418
59.55077,132.9884
62.66758,124.034
65.94179,142.8396
60.78688,133.2355
67.38247,158.8175
62.81405,114.3339
63.36656,128.0372
67.35717,163.6672
62.56573,128.8712
63.07117,141.215
62.23463,118.8527
60.67946,120.9523
62.14069,117.2872
60.50333,117.6732
62.18398,131.6591
64.48938,141.9261
65.26841,148.2011
66.78882,152.4107
59.8914,108.6256
66.2066,169.0898
67.90225,150.7244
59.08667,101.0372
69.12916,164.8191
66.81189,139.7865
64.1504,144.9851
63.26327,137.3649
62.61769,138.0825
64.7256,157.9719
63.44052,140.1434
63.40292,118.2717
64.29586,120.1158
60.26615,106.1383
64.92362,122.4858
66.51734,143.0742
64.32892,140.1813
65.34104,148.7214
62.24221,133.3246
60.62639,128.6174
64.46942,135.194
66.41458,150.9577
68.97499,167.2199
61.98423,117.6405
62.16085,118.5123
61.41059,139.8998
64.74715,124.5467
63.84406,140.0082
66.25826,160.5301
64.60458,151.031
64.40979,136.2451
67.82472,153.2696
63.73285,144.7777
69.27198,168.1817
67.64354,145.908
60.56848,110.4907
60.03729,117.6059
59.6266,107.4717
68.33345,175.1345
65.68791,158.8407
68.16799,164.9614
67.5184,151.7643
63.46262,126.6898
63.74304,126.294
67.07366,160.4598
62.69468,126.6927
67.23465,153.4265
62.80323,126.0106
62.11751,137.2822
57.80732,107.705
63.41385,121.2008
62.38553,137.5337
62.05014,127.051
63.77808,149.895
68.71742,166.8
65.07797,148.7332
61.56061,116.6268
61.71892,121.6065
64.52161,147.025
60.77106,109.8374
65.25473,140.5054
63.25467,135.8657
65.04222,142.9043
63.78387,139.3405
62.92005,131.5737
63.27172,149.1227
64.42434,136.977
65.15508,137.8062
64.24282,138.4065
61.89366,117.6461
62.75596,122.5153
67.71123,145.4084
66.29392,168.1435
58.57758,109.0516
61.65177,129.0282
58.47098,103.046
64.95634,144.7591
57.94709,91.469
68.11142,154.7859
60.14387,107.1661
65.64262,155.911
63.82272,138.8957
67.54666,150.8879
67.45028,168.5171
64.96415,125.8201
62.1493,131.115
64.60136,168.9079
65.11422,142.9719
64.31051,158.7451
62.65934,124.2572
63.96323,110.581
64.93464,129.2194
66.69035,157.7938
68.02228,162.6525
62.90273,137.0418
63.6658,122.1483
58.37681,96.57921
62.24385,113.2906
67.27725,155.6426
61.9237,134.6821
61.64664,134.4758
63.13234,130.5147
65.67831,146.5134
61.82728,129.6853
61.66644,120.6062
65.69813,145.6252
59.26441,117.5352
64.52063,133.2942
63.90565,169.0791
60.61439,130.37
65.93943,157.1604
59.27965,86.89071
66.80249,152.0678
63.79053,122.1212
65.68203,137.0672
67.41306,146.09
64.76545,150.5607
66.32397,148.9385
63.69531,120.9656
61.75031,141.2855
62.34461,128.7324
66.38744,124.2776
61.59547,140.3768
67.94174,142.962
64.71546,146.1895
64.50565,143.0435
62.78887,130.0719
69.24676,168.218
60.94956,114.7914
65.77744,167.6862
70.08392,165.7713
64.39909,141.7305
62.26718,129.3516
65.34153,164.0304
65.88001,131.7614
60.68039,119.1957
64.38706,133.1152
68.05931,150.9797
63.98969,141.4878
64.10201,141.7451
64.74901,149.3315
63.15163,119.1912
60.9387,135.6016
61.69434,122.7465
65.74771,139.8384
68.66867,168.5408
61.68554,126.0073
64.37462,135.6239
60.44379,109.6883
65.60635,156.0431
62.78428,109.0297
61.10052,114.9558
65.02031,156.7357
57.48139,87.49657
59.5272,123.0447
62.19627,120.0082
59.99807,113.945
62.01501,121.2394
62.59053,119.5416
68.62134,161.3504
60.85431,140.8115
62.14586,128.968
59.18173,106.7725
61.35111,121.9663
68.60384,179.1819
64.83145,128.3446
63.01326,121.7876
59.83771,127.9477
61.9628,133.3748
61.24583,102.918
61.73904,127.1606
62.61886,118.7162
65.48082,144.643
62.21184,114.8508
59.99853,96.85649
65.53155,158.5988
64.24667,145.028
64.09069,140.5302
62.5045,142.6396
62.64352,142.8874
66.64463,145.5402
68.1229,163.3446
62.00808,136.9972
65.59356,150.9351
63.57793,140.7609
65.56336,141.2918
56.7576,88.88485
58.04839,92.32583
68.59067,171.1753
63.70114,152.905
63.17885,139.0521
67.63213,164.8676
66.54002,159.992
62.23131,136.6812
60.57863,97.97755
63.35034,136.1819
67.04924,160.7381
67.51869,170.3309
65.65171,159.4902
62.62385,142.9468
63.50045,137.1987
65.87104,156.4324
64.84723,144.9069
60.25749,110.1011
70.93219,175.9544
59.66434,107.3222
62.19591,137.284
66.3091,147.5865
65.67901,148.2922
58.8584,98.54936
63.6903,132.9711
63.16674,130.7409
60.59773,106.9697
62.82508,111.6151
62.71365,119.7898
62.20504,122.9179
63.8571,125.4017
60.97801,125.1043
66.70007,135.856
60.30344,134.6949
62.55949,129.4392
63.00807,139.3934
61.39921,118.2432
64.01365,121.8127
62.1001,109.349
65.25369,149.5311
68.04014,161.8818
65.60558,136.1437
65.17483,139.9899
63.71597,144.2568
64.96709,134.725
62.58646,132.7323
66.07387,162.9499
60.66682,121.5982
64.84664,149.6684
62.3212,132.1186
63.52498,147.0269
61.08638,127.1666
64.17108,127.2123
66.26153,153.761
57.20795,99.49482
63.32285,130.8751
58.98057,105.9718
64.39369,152.2234
66.36039,152.7571
64.53705,130.6703
66.59514,154.318
64.76123,151.9423
59.7654,133.4795
63.34942,156.0054
63.91972,146.8326
65.26856,161.4777
66.3916,148.0556
64.8532,135.0139
66.89563,151.5313
65.89727,150.4789
63.74925,133.5115
62.49568,137.5368
66.05957,141.3011
62.37259,135.7223
63.44221,134.802
64.529,131.1208
64.24834,139.2523
63.45612,124.0317
64.74579,147.3189
63.90216,150.1876
61.07244,111.7659
63.18086,117.0103
64.21825,137.6063
61.49889,102.697
63.97683,142.3729
61.25757,131.4693
65.65613,136.882
64.12417,135.0033
67.72908,147.5059
56.63041,89.48048
58.21361,98.86925
60.04078,125.6816
59.49741,125.6013
65.55626,133.3522
63.06842,131.1571
62.86463,120.2471
65.4769,138.1244
67.32041,149.0788
60.40689,122.2233
62.7905,145.992
64.48249,140.0108
63.79484,124.6556
63.37414,138.0248
62.79478,123.5178
62.89484,129.9432
63.12514,120.2742
61.38842,130.7342
65.05815,142.3085
60.64711,121.8803
63.88488,126.9389
65.20736,150.4986
67.96302,162.41
62.3025,128.3871
66.77172,126.3602
65.22314,129.1361
64.81429,145.906
61.30515,122.5347
64.53286,148.2067
62.02462,116.9715
61.78145,119.9562
64.23556,141.4013
62.3418,137.4921
59.0303,107.7012
65.25944,149.5996
63.68318,127.5975
66.89411,140.3461
59.1696,112.0439
59.13909,113.4687
60.96626,109.9463
65.79752,134.3427
66.42212,156.7526
57.54027,96.19051
61.90592,114.5684
65.20448,143.5633
69.19026,164.0446
64.00888,154.0514
63.95731,127.445
66.2693,141.902
65.17268,143.878
61.93235,124.7802
66.81368,168.5979
62.90082,137.4205
62.37542,134.8709
66.8429,151.4646
63.88752,124.7534
66.84758,165.2725
66.50465,144.2108
58.70632,101.9905
63.1774,138.0226
65.15148,122.7517
63.08502,124.4596
62.09985,133.7142
64.58808,129.3932
63.29383,159.8213
64.09109,142.1626
62.20596,130.5269
61.19198,103.5864
67.2558,142.8662
71.43895,175.0355
60.5506,108.2159
62.61166,125.094
61.87946,108.1366
62.31575,123.7836
64.06332,116.4714
60.1949,127.86
68.23055,161.3342
65.42018,134.6127
65.64048,148.4989
59.51298,106.6364
64.9812,129.8396
65.87787,159.8155
59.30779,108.426
66.07219,142.5953
65.19086,152.4998
65.69359,140.6084
62.58643,133.9282
66.41091,161.9914
65.12953,132.0638
65.38331,129.3755
67.17976,159.3186
64.262,148.3905
64.17253,142.4334
61.10322,120.4094
68.24471,158.2517
63.41995,125.9621
65.88076,159.8732
65.00251,156.0572
61.70957,120.6043
69.43689,170.1389
65.4317,153.8187
64.84259,142.8792
64.88969,153.5862
61.82517,144.5555
63.94262,125.1941
63.92118,140.8838
60.71819,116.6902
63.97982,156.6245
68.63608,156.4131
61.29848,137.9945
60.8895,113.0625
64.12266,141.0519
68.21107,145.4869
67.02237,162.0266
70.26627,158.2346
60.84274,131.3054
62.81735,143.2488
67.69056,177.5006
61.25244,122.8241
66.07668,156.2007
69.33674,167.6358
60.57921,127.3545
61.65417,141.4963
63.73768,139.675
62.23071,108.192
65.18289,143.7641
65.49759,151.5421
65.24244,144.7572
65.91904,165.065
55.85121,103.7671
58.80965,93.05409
63.70007,142.322
62.85233,145.3155
64.89686,143.3447
63.39063,110.5132
64.23522,143.3136
63.53547,137.623
66.20404,153.4137
60.39464,130.7854
69.62626,159.8679
67.29725,161.6448
62.59002,132.3217
64.83275,136.4307
61.9245,113.6611
64.1105,146.7563
61.14475,118.7982
64.5878,140.7747
64.36125,141.201
66.06649,158.504
59.83026,99.72474
64.00784,135.6674
64.11092,134.1648
61.77437,122.4054
64.05698,139.4362
65.93556,152.1206
63.11859,122.1151
68.80466,167.9462
70.27402,187.0018
62.32556,144.9423
59.81505,112.0974
62.99648,122.5647
61.98344,110.5144
64.15939,136.8476
60.52291,124.7423
64.13586,132.9918
63.72747,140.0253
66.16754,153.7504
67.73668,152.7062
67.83274,160.3548
58.10966,96.26625
61.533,115.2023
62.89449,151.3475
63.10445,138.3357
64.07292,127.2232
62.41063,143.3475
64.31687,143.8596
65.88107,166.3488
66.62488,141.1873
62.02648,123.1727
61.46733,137.1435
60.82577,113.6194
60.5888,109.3061
60.12417,119.0574
56.85608,97.36498
61.30392,128.2693
59.70748,109.9236
69.59811,173.5299
66.94262,136.1322
58.64633,96.52485
60.70979,117.3332
61.83971,127.3276
66.88732,162.8725
61.04191,131.7023
62.95232,134.7337
66.36788,157.616
65.67418,159.8904
60.67078,100.5598
63.16698,120.9446
65.64671,164.5575
58.96407,91.78555
63.55212,131.2986
66.64672,151.4455
65.07542,140.053
59.90027,118.4689
62.03126,128.7487
68.68723,173.1158
67.24822,172.7136
62.52361,127.1497
60.79782,125.9344
58.68839,119.599
64.86132,137.8295
70.54431,196.1071
66.25075,140.5344
62.75918,134.7448
60.43405,118.4816
64.83136,143.0863
61.63064,141.9804
64.89688,149.5452
63.26558,148.9842
64.43523,122.5637
61.76457,147.9577
60.12987,107.9193
59.31253,92.04309
66.94105,135.01
63.03869,141.1707
65.53746,149.2942
63.03426,143.3249
63.36454,135.9004
65.22239,153.4504
60.36017,127.8418
68.16927,160.3472
64.74364,141.9806
65.39713,141.506
62.94681,131.2674
67.10984,161.5483
61.2665,101.2449
65.08949,133.3135
65.28495,129.2936
64.99171,137.802
64.84122,154.4253
60.19086,117.9555
69.64038,157.0143
57.67518,125.9419
61.56947,128.5393
57.55871,105.1739
65.79854,143.7902
62.95254,120.6735
69.05118,166.4519
64.02743,146.79
59.49908,128.9157
64.23395,151.5408
65.78672,159.3739
62.19871,122.5489
62.82825,123.0712
60.67343,112.7154
60.78482,114.8923
60.15951,116.1064
58.64461,95.78797
64.2947,148.0661
60.75092,113.4184
66.1905,151.3217
65.68294,144.2362
61.55011,129.7544
63.3965,150.542
61.94548,125.2247
64.05124,135.7941
64.57327,148.4756
63.49707,134.9154
62.67016,111.0807
62.81039,124.2676
62.65662,123.8705
59.43615,111.8641
64.49394,127.7047
60.69341,130.0178
63.70996,135.8499
59.79859,102.7878
63.52419,129.9107
68.46058,170.1067
66.64836,159.5935
66.71938,146.8916
65.15745,136.7543
69.5004,178.0207
63.03745,131.0488
60.67972,114.831
59.1042,103.4189
60.00246,114.4457
62.79257,119.1734
61.55086,122.8834
67.48074,164.4553
64.79102,140.4009
62.44093,121.4277
66.5539,150.0169
62.18522,111.0993
65.31044,136.4344
67.8364,156.2743
63.78122,166.1058
61.33403,107.4457
66.31824,138.537
64.11602,134.3014
63.10435,116.9028
58.21216,101.757
63.00143,120.1859
59.34001,110.1832
63.03064,126.7335
63.52057,130.4291
62.09876,136.3823
63.18262,132.2461
65.06597,153.5705
68.68566,165.9243
63.03629,130.1175
63.25835,124.2172
63.91326,131.0292
58.19009,107.0571
57.80077,86.19096
65.36747,139.1957
62.05968,122.197
62.59865,114.7669
63.71115,140.6195
60.11392,127.7125
67.61251,157.7608
58.38727,85.79309
60.91002,120.272
66.98592,142.9204
60.56853,106.7913
61.62199,123.2338
62.46081,126.6796
61.83172,116.795
60.87059,115.1322
66.15718,162.3392
60.94279,110.9213
60.49619,111.8317
66.16773,153.6778
64.51722,139.0127
63.43683,141.5792
62.31067,131.3633
62.89841,125.0409
64.51206,132.6274
64.74866,133.5414
63.33818,144.7043
62.81173,123.0913
63.4973,146.2294
64.05481,149.7535
64.34763,138.8153
63.08249,135.947
64.40193,139.1248
64.68248,138.8541
67.19207,158.3422
63.86806,126.8347
63.31342,137.277
59.33082,102.516
62.63584,134.4189
60.42138,116.1013
61.65845,114.5699
60.83424,107.281
64.61909,121.5753
60.62378,120.3826
64.17734,146.6368
64.70672,161.6779
59.9682,103.6168
65.29417,138.8077
63.8423,129.556
63.16865,142.0104
65.95969,149.8954
66.14846,162.2445
62.79141,120.4201
65.7486,142.0674
60.97202,138.4285
64.09552,149.2741
66.81442,156.8386
66.42394,132.6163
65.86452,158.1672
59.76137,103.944
64.10618,144.7659
59.69302,110.3703
62.78952,141.7182
65.92887,125.5159
63.19434,139.5313
66.62714,160.1351
64.53148,144.0885
61.75934,110.0258
67.38506,162.5506
63.27696,116.7618
61.12205,123.5979
64.26376,132.2832
69.9952,176.5509
68.36544,153.7426
67.50784,171.5917
64.04359,165.3264
62.50734,121.5464
63.53958,143.3636
63.04028,129.5452
65.73606,139.6404
66.12764,150.4337
66.19435,167.7347
65.6328,138.3334
62.68294,134.8999
63.73767,137.9403
60.79827,109.097
63.51015,114.0876
63.43361,145.9739
62.0602,115.3815
64.39337,127.7433
63.82207,153.6462
62.24921,116.6058
63.4504,133.5155
64.08287,133.4514
63.89622,112.4251
62.64491,133.1101
66.4359,145.785
63.86322,137.1534
63.67962,154.9122
64.75194,138.3932
66.25309,153.8531
62.49246,117.3071
65.48152,147.74
61.16738,111.5728
64.3884,130.9269
62.71921,138.2302
60.96781,115.5025
62.76313,117.6541
62.2114,126.0015
66.19557,167.7912
63.7726,136.2982
65.80485,156.3625
63.59179,128.6147
59.48142,108.8958
63.70999,129.2727
60.53184,110.3638
67.84874,163.5804
60.01556,117.667
64.35442,139.3152
64.29528,131.2387
60.65966,117.9311
62.19218,119.8243
60.17654,109.2584
59.64053,100.5277
63.88195,142.9921
64.44934,140.3371
64.08878,135.822
62.48034,153.2862
62.26659,138.3817
59.70873,114.9366
65.54154,134.6991
66.34694,156.7894
63.24477,125.6937
62.81992,102.4004
68.41012,153.4653
62.71683,108.5927
64.2805,162.299
61.9242,125.8217
62.73719,141.3431
63.09309,137.1123
58.43127,114.5044
69.35849,181.6209
67.46079,157.2587
62.83568,128.8507
60.2806,116.4682
67.28136,151.0068
69.38225,182.3085
60.39879,123.8314
62.43243,116.1615
62.2314,142.1557
60.07624,139.0846
65.49901,146.7844
61.23838,130.5276
60.18098,126.3457
61.47814,116.2771
68.55457,151.786
67.97802,157.8336
60.50077,120.997
62.04832,141.2245
60.18344,99.35504
66.24697,154.4064
65.92407,137.1992
63.64157,121.4947
62.15775,133.9519
67.03122,145.5252
62.71798,113.6221
58.59655,107.0484
66.87497,146.058
65.17926,149.947
63.6761,122.3447
63.21669,134.8961
63.46612,132.3618
66.08104,150.7059
64.56168,142.8418
67.09966,148.5627
65.03874,129.5108
62.32127,139.3209
68.37545,163.8097
61.51199,136.4245
63.15852,132.2344
62.21584,133.6152
65.56432,134.6209
64.56263,137.4401
65.09531,156.0624
61.81552,118.3259
64.6558,136.0442
66.23046,152.3126
63.71493,127.8769
61.81966,121.5804
63.55289,141.9531
63.85309,137.1487
63.55635,134.7506
66.15592,151.5671
62.3895,110.8056
68.87427,165.5922
65.24837,137.1643
59.7181,109.8167
61.01861,120.8267
59.10925,104.8771
61.667,115.6779
62.36455,128.4196
66.03475,132.2612
64.26084,131.3956
61.55137,124.5142
61.62721,134.3353
65.25542,137.4155
64.6886,120.0889
64.20538,143.6233
61.53892,125.4972
62.77482,137.51
60.12478,111.5769
66.79101,142.7758
64.10941,131.7792
60.13285,129.7351
64.54717,143.1907
64.75537,146.1157
63.5791,144.0551
61.9517,127.3133
62.15356,134.0279
64.9038,152.5729
62.94336,136.7732
58.51016,113.7886
65.68692,144.4993
62.33662,134.1122
59.90354,119.5809
64.68403,144.4049
64.85398,158.4456
60.66751,123.6249
63.7879,128.2041
68.07803,182.7004
62.71808,116.0563
60.92579,114.7844
63.3551,122.116
67.20437,156.1722
58.32375,117.0532
68.01439,171.7983
60.01386,133.3275
64.1132,146.8912
69.44539,164.3699
65.72053,140.0249
66.37859,153.4471
64.76237,135.7802
62.83092,142.5647
56.94942,107.1719
61.75316,113.0063
67.7429,152.6501
65.25745,155.1646
63.04198,119.9373
63.42845,132.3577
59.94212,123.4985
67.42648,156.665
63.5514,129.162
63.59517,145.4775
63.95142,132.1063
62.64237,146.7376
58.61998,114.0506
62.04893,116.5141
65.08458,149.1941
64.55493,134.5467
62.181,133.8841
60.40071,118.7138
56.67814,97.26997
62.44847,132.3371
65.1635,151.9785
61.92105,115.8748
54.61686,71.39375
55.73974,108.122
62.27668,130.091
62.57079,126.1815
62.40812,142.7644
60.17735,98.74504
61.66769,134.7327
67.33627,164.929
68.78012,176.4508
60.54187,102.5458
63.80604,145.4297
65.73793,144.0899
60.21884,109.1905
62.89382,118.2176
66.6825,147.1528
62.73046,110.2421
65.44911,140.6086
61.70629,124.8122
67.53086,157.7153
61.61238,117.1032
63.93993,149.8572
66.29406,153.1387
68.22541,162.9248
66.64332,162.1601
64.32256,148.6515
67.29627,162.5282
61.86561,106.732
61.63989,117.8486
62.07339,103.1411
64.36759,126.5191
69.13614,165.6818
63.42265,138.428
65.88097,151.0653
63.34215,138.9456
66.20842,147.856
68.78657,168.9449
64.70436,152.58
64.7419,152.9786
65.60787,154.2291
66.23509,145.2172
65.10812,157.5844
65.76964,152.6832
66.67378,148.4291
61.92388,130.7672
66.06276,160.2923
67.16181,160.201
56.97513,89.16985
64.08127,157.5891
63.20683,140.4579
57.98151,92.11843
62.63602,129.5732
67.2775,146.4919
69.08276,163.632
62.37965,130.7814
64.86066,159.5682
62.2336,122.7596
70.64214,183.2873
65.38992,140.7201
63.30954,134.4177
66.26522,158.7429
66.28294,132.7558
63.24274,119.2295
64.41585,117.3366
70.01484,188.6179
69.73507,159.6296
61.89056,110.9197
64.21087,158.2062
62.50747,126.1149
64.25529,124.9002
62.80506,124.7654
62.25272,122.5801
63.06074,133.9435
61.95724,130.9716
59.17661,115.4488
66.38287,150.1423
65.07412,149.2303
60.71608,130.6477
62.64422,123.7929
60.95549,105.8806
68.85026,178.2955
63.59371,144.4192
64.21682,145.6035
64.4509,153.0218
56.78939,95.32809
67.00819,151.7352
68.99169,183.6386
59.76093,100.3621
64.4086,131.5244
61.58004,137.0531
63.15075,140.6804
58.03742,100.4968
66.58414,143.2964
66.9829,140.0166
66.0404,137.8746
64.60314,148.6388
65.93552,135.9267
65.65513,143.5331
60.26641,113.0696
62.93589,130.8436
66.11894,167.5736
64.30622,132.8641
64.17331,149.3266
64.0355,138.7013
62.64635,122.336
63.56537,134.8007
61.30737,119.632
64.64086,119.3293
63.89753,126.6145
59.33957,105.2987
66.12384,143.3714
64.66524,145.9795
60.31505,111.9749
66.85498,164.2432
62.85937,134.0516
60.1749,110.7761
63.28199,128.4899
63.13687,117.305
67.21296,165.0789
60.16167,130.8208
